RTO4_ID	UniProt
9764	A0A2T0A0X6
10008	A0A2T0A1M5
10356	A0A2T0A0F0
16620	A0A2T0A434
14482	A0A2T0A816
12430	A0A2T0AG78
14371	A0A2T0ABG3
14421	A0A2T0ABL6
12053	A0A2T0AF58
10854	A0A2S9ZY77
10177	A0A2S9ZZZ4
12710	A0A2T0AH23
10349	A0A2T0A0I0
9556	A0A2T0A2H8
16646	A0A2T0A3X5
15338	A0A2T0A6X0
13330	A0A2T0AE80
11930	A0A2T0AEU4
15467	A0A2T0A7C2
8840	A0A2T0AIF4
9179	A0A2T0AJA9
9697	A0A2T0A0Q9
13628	A0A2T0AC31
15714	A0A2T0A4M6
8834	A0A2T0AID3
10556	A0A2S9ZZ20
11813	A0A2S9ZVL4
11842	A0A2S9ZVN8
10894	A0A2S9ZYB4
9669	A0A2T0A2V5
10879	A0A2S9ZY99
14235	A0A2T0AB21
13032	A0A2T0ADD3
13073	A0A2T0ADH0
13485	A0A2T0AEP7
9597	A0A2T0A2L7
11129	A0A2S9ZXA0
15248	A0A2T0A6N2
13616	A0A2T0AC28
11070	A0A2S9ZX51
10104	A0A2S9ZZQ5
8823	A0A2T0AIA7
12666	A0A2T0AGW1
11537	A0A2S9ZVW1
10948	A0A2S9ZYJ2
12411	A0A2T0AG54
9822	A0A2T0A116
9606	A0A2T0A2M9
8893	A0A2T0AIH7
15432	A0A2T0A791
12745	A0A2T0ACI8
12264	A0A2T0AFS2
8471	A0A2T0AHB4
11232	A0A2S9ZXN8
10994	A0A2S9ZYL4
9801	A0A2T0A100
15286	A0A2T0A6T5
10514	A0A2S9ZZ04
16363	A0A2T0A347
10065	A0A2T0A1T1
13084	A0A2T0ADJ1
10555	A0A2S9ZZ36
10629	A0A2S9ZZA7
16383	A0A2T0A366
16514	A0A2T0A3L6
14764	A0A2T0A8R4
15030	A0A2T0A9I2
14901	A0A2T0A979
10293	A0A2T0A0A0
9586	A0A2T0A2K6
12696	A0A2T0AGY7
8387	A0A2T0AH36
8788	A0A2T0AID0
12314	A0A2T0AFW9
9306	A0A2T0A1S9
8989	A0A2T0AIT1
9966	A0A2T0A1I3
12543	A0A2T0AGK6
16225	A0A2T0A626
9805	A0A2T0A104
9364	A0A2T0A206
16144	A0A2T0A5U1
15482	A0A2T0A7E1
14840	A0A2T0A8Z0
15600	A0A2T0A7Q0
11977	A0A2T0AEX5
14951	A0A2T0A9C6
8614	A0A2T0AHS1
8869	A0A2T0AIF6
16089	A0A2T0A5Y5
9537	A0A2T0A2F7
15538	A0A2T0A7H0
14506	A0A2T0A821
14817	A0A2T0A8X5
13918	A0A2T0AAA3
9858	A0A2T0A182
13390	A0A2T0AEE3
15799	A0A2T0A532
8977	A0A2T0AIT5
14332	A0A2T0ABD7
10672	A0A2S9ZZF5
9160	A0A2T0AJC5
10449	A0A2S9ZYS4
10123	A0A2S9ZZS9
14656	A0A2T0A8H1
16337	A0A2T0A344
16384	A0A2T0A383
10032	A0A2T0A1M8
10516	A0A2S9ZYY3
12179	A0A2T0AFG8
9008	A0A2T0AJ04
9216	A0A2T0AJG4
11635	A0A2S9ZW61
14906	A0A2T0A961
14341	A0A2T0ABD5
13518	A0A2T0ABS3
12592	A0A2T0AGQ6
8700	A0A2T0AI18
16638	A0A2T0A3X0
11905	A0A2T0AEQ8
8879	A0A2T0AIG6
9873	A0A2T0A165
9524	A0A2T0A2G5
15695	A0A2T0A4J9
13715	A0A2T0ACC8
15790	A0A2T0A4V0
12956	A0A2T0AD72
14933	A0A2T0A977
11913	A0A2T0AER3
11446	A0A2S9ZWU2
8653	A0A2T0AHU7
10735	A0A2S9ZZL1
9640	A0A2T0A2T1
15728	A0A2T0A4P1
10788	A0A2S9ZY27
10614	A0A2S9ZZA5
9912	A0A2T0A1A8
9344	A0A2T0A1Y5
8514	A0A2T0AHH2
8817	A0A2T0AIC6
11361	A0A2S9ZWJ6
9307	A0A2T0A1S8
10868	A0A2S9ZYB1
9531	A0A2T0A2G4
14768	A0A2T0A8R8
14915	A0A2T0A981
13651	A0A2T0AC92
9142	A0A2T0AJA3
10453	A0A2S9ZYV9
15778	A0A2T0A4U0
9526	A0A2T0A2E8
11365	A0A2S9ZWM8
16227	A0A2T0A639
15566	A0A2T0A7N1
14541	A0A2T0A844
13881	A0A2T0AA34
10216	A0A2T0A011
13678	A0A2T0ACA4
16728	A0A2T0A456
14337	A0A2T0ABE0
15510	A0A2T0A7F8
12108	A0A2T0AFB2
12452	A0A2T0AGC2
10443	A0A2S9ZYV2
11387	A0A2S9ZWM5
11954	A0A2T0AEU2
10801	A0A2S9ZY21
9539	A0A2T0A2I0
12891	A0A2T0ACY5
8465	A0A2T0AHB1
14688	A0A2T0A8K0
12838	A0A2T0ACS8
13030	A0A2T0ADC4
12000	A0A2T0AF18
9217	A0A2T0AJH7
14959	A0A2T0A9K0
9607	A0A2T0A2M7
13308	A0A2T0AE50
14947	A0A2T0A9A7
10468	A0A2S9ZYU4
11845	A0A2S9ZVP8
10397	A0A2T0A0M0
11374	A0A2S9ZWL2
12940	A0A2T0AD35
11581	A0A2S9ZVZ8
10681	A0A2S9ZZH5
16221	A0A2T0A618
9280	A0A2T0AJQ0
15215	A0A2T0A6K5
8556	A0A2T0AHK1
14930	A0A2T0A973
13812	A0A2T0A9V3
16073	A0A2T0A5S3
9226	A0A2T0AJH2
11036	A0A2S9ZYM4
12130	A0A2T0AFD6
15060	A0A2T0A9L6
12111	A0A2T0AFC8
13688	A0A2T0ACB4
8829	A0A2T0AIB9
12008	A0A2T0AF09
8853	A0A2T0AID5
11666	A0A2S9ZWB1
15788	A0A2T0A4U8
14570	A0A2T0A881
16342	A0A2T0A324
16764	A0A2T0A4D3
11691	A0A2S9ZWB2
11433	A0A2S9ZWR6
9923	A0A2T0A1B5
16299	A0A2T0A301
15914	A0A2T0A562
12359	A0A2T0AG04
11602	A0A2S9ZW13
10915	A0A2S9ZYB9
16819	A0A2T0A4G1
10181	A0A2T0A022
15552	A0A2T0A7K6
14983	A0A2T0A9B9
15053	A0A2T0A9K3
12096	A0A2T0AFA6
12256	A0A2T0AFQ7
12541	A0A2T0AGJ2
10072	A0A2T0A1R8
14020	A0A2T0AAG7
15816	A0A2T0A4Z3
15241	A0A2T0A6M2
15331	A0A2T0A6W0
13822	A0A2T0A9W3
13852	A0A2T0A9Y9
13454	A0A2T0AEL4
12214	A0A2T0AFM1
15930	A0A2T0A590
15954	A0A2T0A5A1
16436	A0A2T0A3C5
16781	A0A2T0A4B6
13599	A0A2T0AC04
13133	A0A2T0ADN0
8680	A0A2T0AHZ2
9004	A0A2T0AIV3
16499	A0A2T0A3K6
10877	A0A2S9ZY88
9245	A0A2T0AJI8
11553	A0A2S9ZVX5
11012	A0A2S9ZYM1
9785	A0A2T0A0Y4
8550	A0A2T0AHL4
12558	A0A2T0AGN0
9027	A0A2T0AIY8
10837	A0A2S9ZY45
10304	A0A2T0A0A8
15570	A0A2T0A7M2
13885	A0A2T0AA35
8390	A0A2T0AH50
8515	A0A2T0AHG2
12396	A0A2T0AG44
15092	A0A2T0A9T4
15190	A0A2T0A6I5
15029	A0A2T0A9R6
11393	A0A2S9ZWN1
16637	A0A2T0A3Y8
12219	A0A2T0AFL8
12523	A0A2T0AGI7
10300	A0A2T0A0B4
10688	A0A2S9ZZF1
9724	A0A2T0A0T5
9387	A0A2T0A210
12987	A0A2T0AD82
13954	A0A2T0AAB6
14133	A0A2T0AAS8
12335	A0A2T0AFZ1
15620	A0A2T0A7S3
15082	A0A2T0A9T2
13953	A0A2T0AA98
11290	A0A2S9ZXT2
9710	A0A2T0A0S0
11139	A0A2S9ZXA5
16206	A0A2T0A627
10757	A0A2S9ZXW4
11349	A0A2S9ZWH9
15303	A0A2T0A741
10124	A0A2S9ZZS4
9512	A0A2T0A2G0
16614	A0A2T0A3Y1
15526	A0A2T0A7I9
8955	A0A2T0AIN8
9281	A0A2T0AJL9
9457	A0A2T0A281
12492	A0A2T0AGG2
14834	A0A2T0A8Z4
16496	A0A2T0A3I1
14159	A0A2T0AAW2
11808	A0A2S9ZVL2
15287	A0A2T0A6U4
13756	A0A2T0ACG3
16605	A0A2T0A3U3
15298	A0A2T0A6T1
14597	A0A2T0A8A9
11286	A0A2S9ZXR8
10536	A0A2S9ZZ02
16685	A0A2T0A423
16536	A0A2T0A3M9
15051	A0A2T0A9K4
14211	A0A2T0AB39
11885	A0A2S9ZVT9
14423	A0A2T0ABM1
13605	A0A2T0AC09
8999	A0A2T0AIU2
13306	A0A2T0AE64
15614	A0A2T0A7S2
10522	A0A2S9ZYZ9
9825	A0A2T0A131
9353	A0A2T0A1Y4
12372	A0A2T0AG42
16141	A0A2T0A5V4
14411	A0A2T0ABK9
13013	A0A2T0ADB0
11922	A0A2T0AET8
11597	A0A2S9ZW23
12121	A0A2T0AFD7
9399	A0A2T0A240
14209	A0A2T0AB02
13043	A0A2T0ADE1
10633	A0A2S9ZZD9
8692	A0A2T0AI08
11179	A0A2S9ZXD6
9920	A0A2T0A1E3
9634	A0A2T0A2S6
15766	A0A2T0A4U2
12204	A0A2T0AFK6
8938	A0A2T0AIT8
15700	A0A2T0A4K9
10900	A0A2S9ZYD4
13622	A0A2T0AC42
16571	A0A2T0A3Q7
11579	A0A2S9ZVZ1
11725	A0A2S9ZWE4
11427	A0A2S9ZWR9
11443	A0A2S9ZWT2
11505	A0A2S9ZX18
8605	A0A2T0AHP5
14145	A0A2T0AAT4
10313	A0A2T0A0C5
9450	A0A2T0A288
13238	A0A2T0ADX8
14233	A0A2T0AB23
11816	A0A2S9ZVL6
16251	A0A2T0A653
13915	A0A2T0AA57
14081	A0A2T0AAN2
10668	A0A2S9ZZD4
9431	A0A2T0A264
10920	A0A2S9ZYF6
16795	A0A2T0A4D2
15229	A0A2T0A6L7
15447	A0A2T0A7A0
15411	A0A2T0A745
15404	A0A2T0A757
12076	A0A2T0AF87
15514	A0A2T0A7G6
8428	A0A2T0AHB0
8926	A0A2T0AIM1
11426	A0A2S9ZWS4
10424	A0A2T0A0N2
11603	A0A2S9ZW17
9576	A0A2T0A2J7
13840	A0A2T0A9X9
11221	A0A2S9ZXJ4
11323	A0A2S9ZXV3
14748	A0A2T0A8Q1
11746	A0A2S9ZWI8
12713	A0A2T0AH24
13216	A0A2T0ADX6
10007	A0A2T0A1L1
10598	A0A2S9ZZ62
9017	A0A2T0AIX6
16197	A0A2T0A611
13179	A0A2T0ADT2
14419	A0A2T0ABM5
12196	A0A2T0AFK4
12517	A0A2T0AGF7
15193	A0A2T0A6T6
9553	A0A2T0A2H6
16160	A0A2T0A5W8
15277	A0A2T0A6T4
15503	A0A2T0A7N7
9517	A0A2T0A2D7
10218	A0A2T0A027
16118	A0A2T0A5T5
14390	A0A2T0ABI0
14577	A0A2T0A889
14678	A0A2T0A8J0
14452	A0A2T0ABQ3
13671	A0A2T0ACB2
8647	A0A2T0AHU8
11279	A0A2S9ZXP3
10849	A0A2S9ZY71
10194	A0A2T0A003
10257	A0A2T0A076
11398	A0A2S9ZWN0
9845	A0A2T0A150
16074	A0A2T0A5M3
14866	A0A2T0A920
9546	A0A2T0A2G8
14346	A0A2T0ABD6
8952	A0A2T0AIR6
9219	A0A2T0AJE7
8812	A0A2T0AIC3
9746	A0A2T0A0X1
14210	A0A2T0AB08
16604	A0A2T0A3X1
16017	A0A2T0A5G7
13086	A0A2T0ADJ6
13957	A0A2T0AAB5
12095	A0A2T0AF96
16057	A0A2T0A5K6
8831	A0A2T0AIE0
8929	A0A2T0AIL8
12928	A0A2T0AD20
16439	A0A2T0A3E3
13343	A0A2T0AE83
10599	A0A2S9ZZ77
16276	A0A2T0A691
12599	A0A2T0AGN8
14804	A0A2T0A8W2
8809	A0A2T0AIA1
9759	A0A2T0A0W9
16398	A0A2T0A378
15698	A0A2T0A4L0
16189	A0A2T0A6A0
12501	A0A2T0AGF0
14484	A0A2T0A7X7
14663	A0A2T0A8G5
15342	A0A2T0A6Z7
13889	A0A2T0AA28
12763	A0A2T0ACK7
15587	A0A2T0A7N5
13996	A0A2T0AAD6
9462	A0A2T0A2B1
15457	A0A2T0A7B2
15744	A0A2T0A4Q3
13838	A0A2T0AA36
9889	A0A2T0A199
12238	A0A2T0AFP9
13554	A0A2T0ABW7
13467	A0A2T0AEL2
12343	A0A2T0AG07
12553	A0A2T0AGL6
10406	A0A2T0A0J7
9400	A0A2T0A239
16613	A0A2T0A3V0
9816	A0A2T0A139
15959	A0A2T0A5K0
15574	A0A2T0A7N4
8965	A0A2T0AIP9
13089	A0A2T0ADJ2
9171	A0A2T0AJB6
15913	A0A2T0A5B4
15311	A0A2T0A6U2
15496	A0A2T0A7F4
14778	A0A2T0A8S8
16354	A0A2T0A354
16591	A0A2T0A3S2
16652	A0A2T0A3Y6
16725	A0A2T0A462
12107	A0A2T0AFA4
8472	A0A2T0AHD6
14616	A0A2T0A8C8
14355	A0A2T0ABF2
10241	A0A2T0A082
16442	A0A2T0A3D0
12168	A0A2T0AFH1
15687	A0A2T0A7Y3
14535	A0A2T0A827
14653	A0A2T0A8F7
14810	A0A2T0A8V9
14848	A0A2T0A8Y9
16063	A0A2T0A5R2
13164	A0A2T0ADR9
14492	A0A2T0A826
14453	A0A2T0ABP9
8897	A0A2T0AIK7
12229	A0A2T0AFM6
16724	A0A2T0A490
14767	A0A2T0A8T0
13869	A0A2T0AA07
14016	A0A2T0AAF3
14436	A0A2T0ABM9
12060	A0A2T0AF74
8623	A0A2T0AHR9
15855	A0A2T0A505
11834	A0A2S9ZVP4
14050	A0A2T0AAK7
12349	A0A2T0AFZ4
12703	A0A2T0AH12
12839	A0A2T0ACU5
10903	A0A2S9ZYA8
9948	A0A2T0A1G9
16744	A0A2T0A4B1
14581	A0A2T0A882
13421	A0A2T0AEG3
8592	A0A2T0AHQ4
9225	A0A2T0AJG6
11142	A0A2S9ZXE0
14868	A0A2T0A914
11840	A0A2S9ZVN3
11740	A0A2S9ZWF1
10805	A0A2S9ZY02
15982	A0A2T0A5D2
15219	A0A2T0A6K7
11869	A0A2S9ZVR5
13903	A0A2T0AA41
12362	A0A2T0AG33
15599	A0A2T0A7N0
15605	A0A2T0A7P2
15290	A0A2T0A6T7
15481	A0A2T0A7B5
14605	A0A2T0A8A1
14256	A0A2T0AB43
14463	A0A2T0ABQ6
13690	A0A2T0ACA9
12831	A0A2T0ACT0
12125	A0A2T0AFC6
8863	A0A2T0AIE8
11637	A0A2S9ZW63
15602	A0A2T0A7Q7
15708	A0A2T0A4M1
14831	A0A2T0A8Z7
8944	A0A2T0AIP2
14540	A0A2T0A852
11964	A0A2T0AEV2
8780	A0A2T0AI97
9067	A0A2T0AJ28
14149	A0A2T0AAV4
13631	A0A2T0AC72
12533	A0A2T0AGJ7
10310	A0A2T0A0C4
9151	A0A2T0AJ99
11312	A0A2S9ZXW1
9628	A0A2T0A2Q1
14125	A0A2T0AAQ9
13620	A0A2T0AC46
10435	A0A2T0A0P1
12191	A0A2T0AFK3
16721	A0A2T0A452
14818	A0A2T0A8X0
15765	A0A2T0A4R7
16034	A0A2T0A5I4
16109	A0A2T0A613
14514	A0A2T0A803
14573	A0A2T0A885
14292	A0A2T0AB93
13809	A0A2T0A9V2
12363	A0A2T0AG28
13748	A0A2T0ACH2
13695	A0A2T0ACA6
9985	A0A2T0A1J4
9645	A0A2T0A2W5
13529	A0A2T0ABT9
15032	A0A2T0A9P2
13884	A0A2T0AA46
14102	A0A2T0AAP8
12980	A0A2T0AD74
10540	A0A2S9ZZ17
9686	A0A2T0A2V6
13575	A0A2T0ABY1
8984	A0A2T0AIT3
10623	A0A2S9ZZC9
14008	A0A2T0AAJ8
14250	A0A2T0AB46
14339	A0A2T0ABE1
13091	A0A2T0ADI5
8427	A0A2T0AH73
8483	A0A2T0AHE8
11087	A0A2S9ZX59
12976	A0A2T0AD90
13041	A0A2T0ADD4
11528	A0A2S9ZX11
10301	A0A2T0A0E2
14097	A0A2T0AAN6
13539	A0A2T0ABU2
10355	A0A2T0A0G1
16802	A0A2T0A4D1
14466	A0A2T0ABT1
13698	A0A2T0ACC3
16626	A0A2T0A3V5
12071	A0A2T0AF85
16814	A0A2T0A4I3
15334	A0A2T0A6Z1
15845	A0A2T0A4Z5
8571	A0A2T0AHM2
14963	A0A2T0A9A5
11399	A0A2S9ZWN4
16243	A0A2T0A677
11739	A0A2S9ZWE6
12275	A0A2T0AFT3
16577	A0A2T0A3S9
8543	A0A2T0AHK9
9783	A0A2T0A0W8
10208	A0A2T0A018
14555	A0A2T0A849
9701	A0A2T0A0Q5
9965	A0A2T0A1H3
9335	A0A2T0A1V8
8961	A0A2T0AIR4
15900	A0A2T0A560
16090	A0A2T0A5P8
8806	A0A2T0AIA4
15217	A0A2T0A6M8
15258	A0A2T0A6P3
15399	A0A2T0A744
15420	A0A2T0A762
13661	A0A2T0ACA3
12508	A0A2T0AGH4
9272	A0A2T0AJM8
14813	A0A2T0A8W6
13573	A0A2T0ABZ0
12765	A0A2T0ACL4
10050	A0A2T0A1R6
16382	A0A2T0A364
16682	A0A2T0A415
11587	A0A2S9ZW15
14494	A0A2T0A7Y4
8942	A0A2T0AIQ4
10487	A0A2S9ZYX8
9901	A0A2T0A1A1
10438	A0A2S9ZYQ4
16457	A0A2T0A3G5
16639	A0A2T0A3Y7
16852	A0A2T0A4I4
9558	A0A2T0A2I3
14528	A0A2T0A836
16672	A0A2T0A406
13765	A0A2T0A9P4
15558	A0A2T0A7I5
14354	A0A2T0ABG1
13319	A0A2T0AE72
11999	A0A2T0AEY8
8861	A0A2T0AIH0
9014	A0A2T0AIX0
15747	A0A2T0A4P8
15117	A0A2T0A6D4
14799	A0A2T0A950
13304	A0A2T0AE60
16750	A0A2T0A4G8
8669	A0A2T0AHV7
8822	A0A2T0AID4
16264	A0A2T0A664
13867	A0A2T0A9Z8
11543	A0A2S9ZVW6
10785	A0A2S9ZXY2
14698	A0A2T0A8L0
16145	A0A2T0A5V2
16268	A0A2T0A683
9041	A0A2T0AIY9
11639	A0A2S9ZW51
10085	A0A2S9ZZQ2
10200	A0A2T0A015
10054	A0A2T0A1Q6
12142	A0A2T0AFG2
12897	A0A2T0ACY8
11151	A0A2S9ZXC7
16280	A0A2T0A319
8720	A0A2T0AI38
9059	A0A2T0AIZ7
16036	A0A2T0A5K2
15638	A0A2T0A7R9
15565	A0A2T0A7K4
12862	A0A2T0ACW2
13751	A0A2T0ACJ3
13393	A0A2T0AEC9
11514	A0A2S9ZX05
10325	A0A2T0A0D2
10327	A0A2T0A0E5
10075	A0A2S9ZZP3
15199	A0A2T0A6I7
9363	A0A2T0A1Z4
14769	A0A2T0A917
14967	A0A2T0A9C9
15649	A0A2T0A7S6
14303	A0A2T0ABA7
12263	A0A2T0AFS1
8995	A0A2T0AIS8
9866	A0A2T0A186
14397	A0A2T0ABL1
12261	A0A2T0AFR5
12431	A0A2T0AG74
12701	A0A2T0AH00
9962	A0A2T0A1F8
11143	A0A2S9ZXD2
14968	A0A2T0A9B3
14852	A0A2T0A959
12733	A0A2T0ACI6
16703	A0A2T0A442
9865	A0A2T0A170
9894	A0A2T0A196
9435	A0A2T0A260
9136	A0A2T0AJ78
15249	A0A2T0A6P2
11304	A0A2S9ZXR5
15902	A0A2T0A553
10723	A0A2S9ZZM6
15956	A0A2T0A5C6
12457	A0A2T0AGA1
11466	A0A2S9ZWV9
11576	A0A2S9ZW16
11685	A0A2S9ZWA4
11016	A0A2S9ZYK3
16117	A0A2T0A5R8
15337	A0A2T0A6Z2
14645	A0A2T0A8E7
10528	A0A2S9ZYZ7
10675	A0A2S9ZZF3
9773	A0A2T0A0V9
15238	A0A2T0A6M3
8420	A0A2T0AH80
9814	A0A2T0A113
14084	A0A2T0AAP0
13240	A0A2T0ADZ4
13506	A0A2T0AES1
12933	A0A2T0AD24
11563	A0A2S9ZVY5
10379	A0A2T0A0L3
16444	A0A2T0A3E5
11178	A0A2S9ZXD9
10976	A0A2S9ZYG1
10939	A0A2S9ZYG2
9097	A0A2T0AJ52
14905	A0A2T0A967
14703	A0A2T0A8K5
11196	A0A2S9ZXH8
15323	A0A2T0A761
15490	A0A2T0A7D8
9240	A0A2T0AJK8
10037	A0A2T0A1P1
9094	A0A2T0AJ57
13564	A0A2T0ABX1
14965	A0A2T0A9D0
15018	A0A2T0A9G7
16726	A0A2T0A457
13923	A0A2T0AA71
12890	A0A2T0ACY4
15116	A0A2T0A6A8
8939	A0A2T0AIN1
9632	A0A2T0A2S9
13162	A0A2T0ADR7
14861	A0A2T0A929
14388	A0A2T0ABJ0
13222	A0A2T0ADX9
13169	A0A2T0ADS1
15774	A0A2T0A4T2
11138	A0A2S9ZXA6
15143	A0A2T0A6N7
9827	A0A2T0A125
9993	A0A2T0A1I7
14839	A0A2T0A988
14232	A0A2T0AB22
16446	A0A2T0A3D5
13720	A0A2T0ACE3
9013	A0A2T0AIV0
12833	A0A2T0ACT3
12389	A0A2T0AG32
15821	A0A2T0A4X6
12341	A0A2T0AFZ2
12642	A0A2T0AGV8
11059	A0A2S9ZX30
14838	A0A2T0A8Y6
10095	A0A2S9ZZR1
9638	A0A2T0A2R0
16302	A0A2T0A2Y2
15421	A0A2T0A756
12981	A0A2T0AD77
13528	A0A2T0ABT7
13588	A0A2T0ABZ7
11701	A0A2S9ZWC0
9139	A0A2T0AJ72
16365	A0A2T0A370
9742	A0A2T0A0U2
14370	A0A2T0ABG7
14911	A0A2T0A989
12877	A0A2T0ACX0
12997	A0A2T0AD92
14462	A0A2T0ABR4
12805	A0A2T0ACP7
13023	A0A2T0ADC0
14305	A0A2T0AB98
8604	A0A2T0AHQ9
10950	A0A2S9ZYI5
10213	A0A2T0A017
16226	A0A2T0A645
15213	A0A2T0A6V6
16156	A0A2T0A5W2
15581	A0A2T0A7L9
14696	A0A2T0A8L3
16136	A0A2T0A5U2
15384	A0A2T0A737
14740	A0A2T0A8P0
12555	A0A2T0AGK3
8450	A0A2T0AHB6
8693	A0A2T0AHY5
9153	A0A2T0AJ84
14981	A0A2T0A9E8
13241	A0A2T0ADY5
9285	A0A2T0AJM2
11394	A0A2S9ZWN2
11843	A0A2S9ZVP5
15141	A0A2T0A6C9
15201	A0A2T0A6I3
16850	A0A2T0A4R6
14890	A0A2T0A939
11669	A0A2S9ZW78
11173	A0A2S9ZXG1
11250	A0A2S9ZXN9
10782	A0A2S9ZXY3
13012	A0A2T0ADB2
8531	A0A2T0AHH6
13749	A0A2T0ACF1
12867	A0A2T0ACW0
11457	A0A2S9ZWU7
15244	A0A2T0A6Q3
15312	A0A2T0A6W8
11988	A0A2T0AEY9
9257	A0A2T0AJL2
15349	A0A2T0A6Z3
15374	A0A2T0A729
15494	A0A2T0A7E7
12834	A0A2T0ACT4
12961	A0A2T0AD55
10174	A0A2S9ZZX9
11256	A0A2S9ZXN4
10692	A0A2S9ZZH3
10204	A0A2T0A013
9763	A0A2T0A0U8
15253	A0A2T0A6Z0
16595	A0A2T0A3T3
13701	A0A2T0ACD8
16377	A0A2T0A384
12623	A0A2T0AGT9
8393	A0A2T0AH56
15530	A0A2T0A7H5
13667	A0A2T0AC81
12912	A0A2T0AD12
9779	A0A2T0A0Y8
15572	A0A2T0A7M7
11763	A0A2S9ZWG7
16756	A0A2T0A489
14291	A0A2T0AB97
9891	A0A2T0A190
13738	A0A2T0ACF8
15305	A0A2T0A6U0
13110	A0A2T0ADK9
14957	A0A2T0A9C4
12952	A0A2T0AD53
12596	A0A2T0AGP1
12383	A0A2T0AG51
8719	A0A2T0AI09
16759	A0A2T0A4A6
11266	A0A2S9ZXQ0
10851	A0A2S9ZY69
10357	A0A2T0A0H6
9343	A0A2T0A1X3
14180	A0A2T0AAX0
10736	A0A2S9ZZK5
9835	A0A2T0A142
9478	A0A2T0A2A4
16267	A0A2T0A665
15271	A0A2T0A6Q1
11510	A0A2S9ZWZ9
13123	A0A2T0ADM0
11213	A0A2S9ZXJ6
12345	A0A2T0AG01
10820	A0A2S9ZY61
12550	A0A2T0AGK9
9291	A0A2T0AJN2
13808	A0A2T0AA14
13037	A0A2T0ADD1
13864	A0A2T0AA26
11557	A0A2S9ZVY3
10044	A0A2T0A1P6
9374	A0A2T0A214
12561	A0A2T0AGL2
16012	A0A2T0A5G2
9360	A0A2T0A202
16303	A0A2T0A2Y6
15846	A0A2T0A524
16097	A0A2T0A5Q0
13245	A0A2T0AE01
9054	A0A2T0AJ16
9289	A0A2T0AJL6
10413	A0A2T0A0M6
10258	A0A2T0A065
8923	A0A2T0AIK4
16315	A0A2T0A322
16359	A0A2T0A358
10452	A0A2S9ZYT5
9685	A0A2T0A310
10272	A0A2T0A091
9503	A0A2T0A2C8
16723	A0A2T0A463
14283	A0A2T0AB82
14085	A0A2T0AAL3
11354	A0A2S9ZWJ8
11460	A0A2S9ZWU9
12441	A0A2T0AG87
11262	A0A2S9ZXR4
10870	A0A2S9ZYA9
10128	A0A2S9ZZT7
15127	A0A2T0A6E3
16583	A0A2T0A3S0
12735	A0A2T0ACH9
13774	A0A2T0A9T5
13456	A0A2T0AEM0
12291	A0A2T0AFU6
12384	A0A2T0AG38
14178	A0A2T0AB00
12413	A0A2T0AG79
13514	A0A2T0ABS6
11219	A0A2S9ZXI3
10523	A0A2S9ZZ30
11239	A0A2S9ZXK1
10417	A0A2T0A0N5
15795	A0A2T0A4U5
14846	A0A2T0A8Z8
11301	A0A2S9ZXT3
10466	A0A2S9ZYT6
11872	A0A2S9ZVS7
8964	A0A2T0AIQ7
10962	A0A2S9ZYG7
16301	A0A2T0A2Z1
9926	A0A2T0A1E1
16108	A0A2T0A5S4
15595	A0A2T0A7N3
16058	A0A2T0A5L6
14018	A0A2T0AAK8
15461	A0A2T0A795
11950	A0A2T0AEW6
11670	A0A2S9ZW84
9096	A0A2T0AJ41
10786	A0A2S9ZXY0
8958	A0A2T0AIV7
10696	A0A2S9ZZG5
10077	A0A2S9ZZP2
10374	A0A2T0A0H7
16406	A0A2T0A395
8615	A0A2T0AHQ6
9880	A0A2T0A1A2
14171	A0A2T0AAY3
15335	A0A2T0A6X7
12202	A0A2T0AFM2
9977	A0A2T0A1I0
16208	A0A2T0A622
14543	A0A2T0A854
14407	A0A2T0ABM3
11346	A0A2S9ZXX5
10242	A0A2T0A062
9561	A0A2T0A2J4
16784	A0A2T0A4F5
10566	A0A2S9ZZ32
9672	A0A2T0A2X0
15128	A0A2T0A6B3
14443	A0A2T0ABP0
16843	A0A2T0A4H7
14560	A0A2T0A870
12514	A0A2T0AGG5
11923	A0A2T0AES3
12072	A0A2T0AF92
9704	A0A2T0A0R8
16676	A0A2T0A405
14977	A0A2T0A9F3
9418	A0A2T0A246
16846	A0A2T0A4H9
11782	A0A2S9ZVI4
14777	A0A2T0A8T7
15007	A0A2T0A9H5
16138	A0A0K3CI80
9460	A0A0K3CQH0
15491	A0A0K3CHJ7
9065	A0A0K3C8E1
12154	A0A0K3CDD5
10051	A0A0K3CS07
11146	A0A0K3CMQ2
14644	A0A0K3CFM4
14733	A0A0K3CG03
10149	A0A0K3CMX3
8425	A0A0K3C6C1
13358	A0A0K3CCE2
10835	A0A0K3CTV1
12157	A0A0K3C686
12046	A0A0K3CD34
12588	A0A061BJZ7
13949	A0A0K3CDY3
14713	A0A0K3CJS5
16407	A0A0K3CKE9
10450	A0A0K3CPE5
15961	A0A0K3CFM3
13219	A0A0K3CC21
14512	A0A0K3CJ84
10469	A0A0K3CNS7
15155	A0A0K3CDM0
13788	A0A0K3CA40
15699	A0A0K3CMB1
15227	A0A0K3CG06
13839	A0A0K3CDI9
16270	A0A0K3CK50
8798	A0A0K3C4H6
16046	A0A0K3CIX0
9487	A0A0K3CIH5
15979	A0A0K3CJ63
14464	A0A0K3CE55
